id,curso_actual,tema_actual,curso_canonico,tema_canonico,tema_id,cambia
5510,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5511,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5512,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5513,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5514,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5515,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5516,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5517,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5518,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5519,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5520,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5521,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5522,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5523,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5524,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5525,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5526,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5527,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5528,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5529,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5530,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5531,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5532,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5533,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5534,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5535,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5536,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5537,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5538,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5539,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5540,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5541,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5542,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5543,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5544,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5545,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5546,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5547,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5548,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5549,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5550,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5551,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5552,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5553,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5554,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5555,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5556,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5557,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5558,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5559,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5560,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5561,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5562,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5563,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5564,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5565,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5566,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5567,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5568,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5569,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5570,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5571,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5572,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5573,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5574,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5575,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5576,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5577,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5578,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5579,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5580,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5581,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5582,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5583,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5584,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5585,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5586,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5587,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5588,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5589,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5590,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5591,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5592,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5593,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5594,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5595,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5596,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5597,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5598,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5599,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5600,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5601,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5602,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5603,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5604,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5605,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5606,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5607,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5608,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5609,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5610,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5611,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5612,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5613,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5614,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5615,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5616,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5617,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5618,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5619,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5620,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5621,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5622,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5623,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5624,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5625,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5626,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5627,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5628,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5629,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5630,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5631,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5632,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5633,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5634,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5635,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5636,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5637,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5638,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5639,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5640,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5641,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5642,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5643,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5644,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5645,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5646,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5647,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5648,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5649,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5650,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5651,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5652,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5653,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5654,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5655,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5656,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5657,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5658,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5659,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5660,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5661,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5662,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5663,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5664,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5665,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5666,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5667,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5668,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5669,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5670,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5671,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5672,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5673,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5674,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5675,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5676,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5677,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5678,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5679,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5680,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5681,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5682,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5683,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5684,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5685,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5686,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5687,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5688,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5689,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5690,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5691,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5692,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5693,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5694,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5695,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5696,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5697,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5698,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5699,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5700,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5701,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5702,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5703,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5704,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5705,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5706,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5707,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5708,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5709,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5710,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5711,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5712,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5713,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5714,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5715,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5716,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5717,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5718,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5719,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5720,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5721,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5722,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5723,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5724,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5725,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5726,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5727,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5728,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5729,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5730,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5731,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5732,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5733,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5734,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5735,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5736,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5737,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5738,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5739,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5740,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5741,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5742,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5743,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5744,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5745,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5746,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5747,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5748,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5749,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5750,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5751,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5752,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5753,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5754,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5755,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5756,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5757,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5758,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5759,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5760,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5761,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5762,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5763,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5764,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5765,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5766,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5767,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5768,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5769,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5770,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5771,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5772,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5773,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5774,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5775,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5776,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5777,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5778,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5779,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5780,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5781,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5782,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5783,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5784,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5785,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5786,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5787,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5788,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5789,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5790,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5791,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5792,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5793,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5794,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5795,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5796,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5797,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5798,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5799,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5800,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5801,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5802,Geometria,Congruencia de triangulos,Geometria,Congruencia de Triangulos,47,True
5803,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5804,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5805,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5806,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5807,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5808,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5809,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5810,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5811,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5812,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5813,Geometria,Cuadrilateros,Geometria,Cuadrilateros,49,True
5814,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5815,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5816,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5817,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5818,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5819,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5820,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5821,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5822,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5823,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5824,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5825,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5826,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5827,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5828,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5829,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5830,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5831,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5832,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5833,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5834,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5835,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5836,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5837,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5838,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5839,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5840,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5841,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5842,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5843,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5844,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5845,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5846,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5847,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5848,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5849,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5850,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5851,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5852,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5853,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5854,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5855,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5856,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5857,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5858,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5859,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5860,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5861,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5862,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5863,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5864,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5865,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5866,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5867,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5868,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5869,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5870,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5871,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5872,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5873,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5874,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5875,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5876,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5877,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5878,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5879,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5880,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5881,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5882,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5883,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5884,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5885,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5886,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5887,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5888,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5889,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5890,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5891,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5892,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5893,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5894,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5895,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5896,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5897,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5898,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5899,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5900,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5901,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5902,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5903,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5904,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5905,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5906,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5907,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5908,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5909,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5910,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5911,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5912,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5913,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5914,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5915,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5916,Geometria,Circunferencias,Geometria,Circunferencias,45,True
5917,Geometria,Circunferencias,Geometria,Circunferencias,45,True
