id,curso_actual,tema_actual,motivo
6473,Geometria,SIN_TEMA,tema_no_mapeado
6474,Geometria,SIN_TEMA,tema_no_mapeado
6475,Geometria,SIN_TEMA,tema_no_mapeado
6476,Geometria,SIN_TEMA,tema_no_mapeado
6477,Geometria,SIN_TEMA,tema_no_mapeado
6478,Geometria,SIN_TEMA,tema_no_mapeado
6479,Geometria,SIN_TEMA,tema_no_mapeado
6480,Geometria,SIN_TEMA,tema_no_mapeado
6481,Geometria,SIN_TEMA,tema_no_mapeado
6482,Geometria,SIN_TEMA,tema_no_mapeado
6483,Geometria,SIN_TEMA,tema_no_mapeado
6484,Geometria,SIN_TEMA,tema_no_mapeado
6485,Geometria,SIN_TEMA,tema_no_mapeado
6486,Geometria,SIN_TEMA,tema_no_mapeado
6487,Geometria,SIN_TEMA,tema_no_mapeado
6488,Geometria,SIN_TEMA,tema_no_mapeado
6489,Geometria,SIN_TEMA,tema_no_mapeado
6490,Geometria,SIN_TEMA,tema_no_mapeado
6491,Geometria,SIN_TEMA,tema_no_mapeado
6492,Geometria,SIN_TEMA,tema_no_mapeado
6493,Geometria,SIN_TEMA,tema_no_mapeado
6494,Geometria,SIN_TEMA,tema_no_mapeado
6495,Geometria,SIN_TEMA,tema_no_mapeado
6496,Geometria,SIN_TEMA,tema_no_mapeado
6497,Geometria,SIN_TEMA,tema_no_mapeado
6498,Geometria,SIN_TEMA,tema_no_mapeado
6499,Geometria,SIN_TEMA,tema_no_mapeado
6500,Geometria,SIN_TEMA,tema_no_mapeado
6501,Geometria,SIN_TEMA,tema_no_mapeado
6502,Geometria,SIN_TEMA,tema_no_mapeado
6503,Geometria,SIN_TEMA,tema_no_mapeado
6504,Geometria,SIN_TEMA,tema_no_mapeado
6505,Geometria,SIN_TEMA,tema_no_mapeado
6506,Geometria,SIN_TEMA,tema_no_mapeado
6507,Geometria,SIN_TEMA,tema_no_mapeado
6508,Geometria,SIN_TEMA,tema_no_mapeado
6509,Geometria,SIN_TEMA,tema_no_mapeado
6510,Geometria,SIN_TEMA,tema_no_mapeado
6511,Geometria,SIN_TEMA,tema_no_mapeado
6512,Geometria,SIN_TEMA,tema_no_mapeado
6513,Geometria,SIN_TEMA,tema_no_mapeado
6514,Geometria,SIN_TEMA,tema_no_mapeado
6515,Geometria,SIN_TEMA,tema_no_mapeado
6516,Geometria,SIN_TEMA,tema_no_mapeado
6517,Geometria,SIN_TEMA,tema_no_mapeado
6518,Geometria,SIN_TEMA,tema_no_mapeado
6519,Geometria,SIN_TEMA,tema_no_mapeado
6520,Geometria,SIN_TEMA,tema_no_mapeado
6521,Geometria,SIN_TEMA,tema_no_mapeado
6522,Geometria,SIN_TEMA,tema_no_mapeado
6523,Geometria,SIN_TEMA,tema_no_mapeado
6524,Geometria,SIN_TEMA,tema_no_mapeado
6525,Geometria,SIN_TEMA,tema_no_mapeado
6526,Geometria,SIN_TEMA,tema_no_mapeado
6527,Geometria,SIN_TEMA,tema_no_mapeado
6528,Geometria,SIN_TEMA,tema_no_mapeado
6529,Geometria,SIN_TEMA,tema_no_mapeado
6530,Geometria,SIN_TEMA,tema_no_mapeado
6531,Geometria,SIN_TEMA,tema_no_mapeado
6532,Geometria,SIN_TEMA,tema_no_mapeado
6533,Geometria,SIN_TEMA,tema_no_mapeado
6534,Geometria,SIN_TEMA,tema_no_mapeado
6535,Geometria,SIN_TEMA,tema_no_mapeado
6536,Geometria,SIN_TEMA,tema_no_mapeado
6537,Geometria,SIN_TEMA,tema_no_mapeado
6538,Geometria,SIN_TEMA,tema_no_mapeado
6539,Geometria,SIN_TEMA,tema_no_mapeado
6540,Geometria,SIN_TEMA,tema_no_mapeado
6541,Geometria,SIN_TEMA,tema_no_mapeado
6542,Geometria,SIN_TEMA,tema_no_mapeado
6543,Geometria,SIN_TEMA,tema_no_mapeado
6544,Geometria,SIN_TEMA,tema_no_mapeado
6545,Geometria,SIN_TEMA,tema_no_mapeado
6546,Geometria,SIN_TEMA,tema_no_mapeado
6547,Geometria,SIN_TEMA,tema_no_mapeado
6548,Geometria,SIN_TEMA,tema_no_mapeado
6549,Geometria,SIN_TEMA,tema_no_mapeado
6550,Geometria,SIN_TEMA,tema_no_mapeado
6551,Geometria,SIN_TEMA,tema_no_mapeado
6552,Geometria,SIN_TEMA,tema_no_mapeado
6553,Geometria,SIN_TEMA,tema_no_mapeado
6554,Geometria,SIN_TEMA,tema_no_mapeado
6555,Geometria,SIN_TEMA,tema_no_mapeado
6556,Geometria,SIN_TEMA,tema_no_mapeado
6557,Geometria,SIN_TEMA,tema_no_mapeado
6558,Geometria,SIN_TEMA,tema_no_mapeado
6559,Geometria,SIN_TEMA,tema_no_mapeado
6560,Geometria,SIN_TEMA,tema_no_mapeado
6561,Geometria,SIN_TEMA,tema_no_mapeado
6562,Geometria,SIN_TEMA,tema_no_mapeado
6563,Geometria,SIN_TEMA,tema_no_mapeado
6564,Geometria,SIN_TEMA,tema_no_mapeado
6565,Geometria,SIN_TEMA,tema_no_mapeado
6566,Geometria,SIN_TEMA,tema_no_mapeado
6567,Geometria,SIN_TEMA,tema_no_mapeado
6568,Geometria,SIN_TEMA,tema_no_mapeado
6569,Geometria,SIN_TEMA,tema_no_mapeado
6570,Geometria,SIN_TEMA,tema_no_mapeado
6571,Geometria,SIN_TEMA,tema_no_mapeado
6572,Geometria,SIN_TEMA,tema_no_mapeado
6573,Geometria,SIN_TEMA,tema_no_mapeado
6574,Geometria,SIN_TEMA,tema_no_mapeado
6575,Geometria,SIN_TEMA,tema_no_mapeado
6576,Geometria,SIN_TEMA,tema_no_mapeado
6577,Geometria,SIN_TEMA,tema_no_mapeado
6578,Geometria,SIN_TEMA,tema_no_mapeado
6579,Geometria,SIN_TEMA,tema_no_mapeado
6580,Geometria,SIN_TEMA,tema_no_mapeado
6581,Geometria,SIN_TEMA,tema_no_mapeado
6582,Geometria,SIN_TEMA,tema_no_mapeado
6583,Geometria,SIN_TEMA,tema_no_mapeado
6584,Geometria,SIN_TEMA,tema_no_mapeado
6585,Geometria,SIN_TEMA,tema_no_mapeado
6586,Geometria,SIN_TEMA,tema_no_mapeado
6587,Geometria,SIN_TEMA,tema_no_mapeado
6588,Geometria,SIN_TEMA,tema_no_mapeado
6589,Geometria,SIN_TEMA,tema_no_mapeado
6590,Geometria,SIN_TEMA,tema_no_mapeado
6591,Geometria,SIN_TEMA,tema_no_mapeado
6592,Geometria,SIN_TEMA,tema_no_mapeado
6593,Geometria,SIN_TEMA,tema_no_mapeado
6594,Geometria,SIN_TEMA,tema_no_mapeado
6595,Geometria,SIN_TEMA,tema_no_mapeado
6596,Geometria,SIN_TEMA,tema_no_mapeado
6597,Geometria,SIN_TEMA,tema_no_mapeado
6598,Geometria,SIN_TEMA,tema_no_mapeado
6599,Geometria,SIN_TEMA,tema_no_mapeado
6600,Geometria,SIN_TEMA,tema_no_mapeado
6601,Geometria,SIN_TEMA,tema_no_mapeado
6602,Geometria,SIN_TEMA,tema_no_mapeado
6603,Geometria,SIN_TEMA,tema_no_mapeado
6604,Geometria,SIN_TEMA,tema_no_mapeado
6605,Geometria,SIN_TEMA,tema_no_mapeado
6606,Geometria,SIN_TEMA,tema_no_mapeado
6607,Geometria,SIN_TEMA,tema_no_mapeado
6608,Geometria,SIN_TEMA,tema_no_mapeado
6609,Geometria,SIN_TEMA,tema_no_mapeado
6610,Geometria,SIN_TEMA,tema_no_mapeado
6611,Geometria,SIN_TEMA,tema_no_mapeado
6612,Geometria,SIN_TEMA,tema_no_mapeado
6613,Geometria,SIN_TEMA,tema_no_mapeado
6614,Geometria,SIN_TEMA,tema_no_mapeado
6615,Geometria,SIN_TEMA,tema_no_mapeado
6616,Geometria,SIN_TEMA,tema_no_mapeado
6617,Geometria,SIN_TEMA,tema_no_mapeado
6618,Geometria,SIN_TEMA,tema_no_mapeado
6619,Geometria,SIN_TEMA,tema_no_mapeado
6620,Geometria,SIN_TEMA,tema_no_mapeado
6621,Geometria,SIN_TEMA,tema_no_mapeado
6622,Geometria,SIN_TEMA,tema_no_mapeado
6623,Geometria,SIN_TEMA,tema_no_mapeado
6624,Geometria,SIN_TEMA,tema_no_mapeado
6625,Geometria,SIN_TEMA,tema_no_mapeado
6626,Geometria,SIN_TEMA,tema_no_mapeado
6627,Geometria,SIN_TEMA,tema_no_mapeado
6628,Geometria,SIN_TEMA,tema_no_mapeado
6629,Geometria,SIN_TEMA,tema_no_mapeado
6630,Geometria,SIN_TEMA,tema_no_mapeado
6631,Geometria,SIN_TEMA,tema_no_mapeado
6632,Geometria,SIN_TEMA,tema_no_mapeado
6633,Geometria,SIN_TEMA,tema_no_mapeado
6634,Geometria,SIN_TEMA,tema_no_mapeado
6635,Geometria,SIN_TEMA,tema_no_mapeado
6636,Geometria,SIN_TEMA,tema_no_mapeado
6637,Geometria,SIN_TEMA,tema_no_mapeado
6638,Geometria,SIN_TEMA,tema_no_mapeado
6639,Geometria,SIN_TEMA,tema_no_mapeado
6640,Geometria,SIN_TEMA,tema_no_mapeado
6641,Geometria,SIN_TEMA,tema_no_mapeado
6642,Geometria,SIN_TEMA,tema_no_mapeado
6643,Geometria,SIN_TEMA,tema_no_mapeado
6644,Geometria,SIN_TEMA,tema_no_mapeado
6645,Geometria,SIN_TEMA,tema_no_mapeado
6646,Geometria,SIN_TEMA,tema_no_mapeado
6647,Geometria,SIN_TEMA,tema_no_mapeado
6648,Geometria,SIN_TEMA,tema_no_mapeado
6649,Geometria,SIN_TEMA,tema_no_mapeado
6650,Geometria,SIN_TEMA,tema_no_mapeado
6651,Geometria,SIN_TEMA,tema_no_mapeado
6652,Geometria,SIN_TEMA,tema_no_mapeado
6653,Geometria,SIN_TEMA,tema_no_mapeado
6654,Geometria,SIN_TEMA,tema_no_mapeado
6655,Geometria,SIN_TEMA,tema_no_mapeado
7352,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7353,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7354,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7355,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7356,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7357,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7358,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
7359,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8542,Geometria,Puntos Notables,tema_no_mapeado
8543,Geometria,Puntos Notables,tema_no_mapeado
8544,Geometria,Puntos Notables,tema_no_mapeado
8545,Geometria,Puntos Notables,tema_no_mapeado
8546,Geometria,Puntos Notables,tema_no_mapeado
8547,Geometria,Puntos Notables,tema_no_mapeado
8548,Geometria,Puntos Notables,tema_no_mapeado
8549,Geometria,Puntos Notables,tema_no_mapeado
8550,Geometria,Puntos Notables,tema_no_mapeado
8551,Geometria,Puntos Notables,tema_no_mapeado
8552,Geometria,Puntos Notables,tema_no_mapeado
8553,Geometria,Puntos Notables,tema_no_mapeado
8554,Geometria,Puntos Notables,tema_no_mapeado
8555,Geometria,Puntos Notables,tema_no_mapeado
8556,Geometria,Puntos Notables,tema_no_mapeado
8557,Geometria,Puntos Notables,tema_no_mapeado
8558,Geometria,Puntos Notables,tema_no_mapeado
8559,Geometria,Puntos Notables,tema_no_mapeado
8560,Geometria,Puntos Notables,tema_no_mapeado
8561,Geometria,Puntos Notables,tema_no_mapeado
8562,Geometria,Puntos Notables,tema_no_mapeado
8563,Geometria,Puntos Notables,tema_no_mapeado
8564,Geometria,Puntos Notables,tema_no_mapeado
8565,Geometria,Puntos Notables,tema_no_mapeado
8566,Geometria,Puntos Notables,tema_no_mapeado
8567,Geometria,Puntos Notables,tema_no_mapeado
8568,Geometria,Puntos Notables,tema_no_mapeado
8569,Geometria,Puntos Notables,tema_no_mapeado
8570,Geometria,Puntos Notables,tema_no_mapeado
8571,Geometria,Puntos Notables,tema_no_mapeado
8709,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8710,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8711,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8712,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8713,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8714,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8715,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8716,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8717,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8718,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8719,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8720,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8721,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8722,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8723,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8724,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8725,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8726,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8727,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8728,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8729,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8730,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8731,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8732,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8733,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8734,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8735,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8736,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8737,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8738,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8739,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8740,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8741,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8742,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8743,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8744,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8745,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8746,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8747,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8748,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8749,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8750,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8751,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8752,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8753,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8754,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8755,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8756,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8757,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8758,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8759,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8760,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8761,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8762,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8763,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8764,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8765,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8766,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8767,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8768,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8769,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8770,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8771,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8772,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8773,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8774,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8775,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8776,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8777,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8778,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8779,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8780,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8781,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8782,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8783,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8784,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8785,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8786,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8787,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8788,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8789,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8790,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8791,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
8792,SIN_CURSO,SIN_TEMA,curso_no_objetivo_o_no_mapeado
9173,Geometria,puntos notables,tema_no_mapeado
9174,Geometria,puntos notables,tema_no_mapeado
9175,Geometria,puntos notables,tema_no_mapeado
9176,Geometria,puntos notables,tema_no_mapeado
9177,Geometria,puntos notables,tema_no_mapeado
9178,Geometria,puntos notables,tema_no_mapeado
9179,Geometria,puntos notables,tema_no_mapeado
9180,Geometria,puntos notables,tema_no_mapeado
9181,Geometria,puntos notables,tema_no_mapeado
9182,Geometria,puntos notables,tema_no_mapeado
9183,Geometria,puntos notables,tema_no_mapeado
9184,Geometria,puntos notables,tema_no_mapeado
9185,Geometria,puntos notables,tema_no_mapeado
9186,Geometria,puntos notables,tema_no_mapeado
9187,Geometria,puntos notables,tema_no_mapeado
9188,Geometria,puntos notables,tema_no_mapeado
9189,Geometria,puntos notables,tema_no_mapeado
9190,Geometria,puntos notables,tema_no_mapeado
9191,Geometria,puntos notables,tema_no_mapeado
9192,Geometria,puntos notables,tema_no_mapeado
9193,Geometria,puntos notables,tema_no_mapeado
9194,Geometria,puntos notables,tema_no_mapeado
9195,Geometria,puntos notables,tema_no_mapeado
9196,Geometria,puntos notables,tema_no_mapeado
9197,Geometria,puntos notables,tema_no_mapeado
9198,Geometria,puntos notables,tema_no_mapeado
9199,Geometria,puntos notables,tema_no_mapeado
9200,Geometria,puntos notables,tema_no_mapeado
9201,Geometria,puntos notables,tema_no_mapeado
9202,Geometria,puntos notables,tema_no_mapeado
9421,Geometria,acutángulo,tema_no_mapeado
9425,Geometria,semana_2,tema_no_mapeado
9426,geometria,semana_2,tema_no_mapeado
9428,geometria,semana_2,tema_no_mapeado
9429,geometria,semana_2,tema_no_mapeado
9430,geometria,semana_2,tema_no_mapeado
9431,geometria,semana_2,tema_no_mapeado
9432,geometria,semana_2,tema_no_mapeado
9433,geometria,semana_2,tema_no_mapeado
9434,Geometria,semana_2,tema_no_mapeado
9440,geometria,semana_2,tema_no_mapeado
9445,geometria,semana_2,tema_no_mapeado
9447,Geometria,acutángulo,tema_no_mapeado
9448,geometria,isósceles,tema_no_mapeado
9855,Geometria,semana_2,tema_no_mapeado
9856,Geometria,semana_2,tema_no_mapeado
9857,Geometria,semana_2,tema_no_mapeado
9860,Geometria,semana_2,tema_no_mapeado
9862,Geometria,acutángulo,tema_no_mapeado
9864,Geometria,acutángulo,tema_no_mapeado
9878,geometria,recto,tema_no_mapeado
