id,curso,tema,subtema,tema_id,subtema_id
5325,Geometria,Congruencia de triangulos,,,
5326,Geometria,Congruencia de triangulos,,,
5327,Geometria,Congruencia de triangulos,,,
5328,Geometria,Congruencia de triangulos,,,
5329,Geometria,Congruencia de triangulos,,,
5330,Geometria,Congruencia de triangulos,,,
5331,Geometria,Congruencia de triangulos,,,
5332,Geometria,Congruencia de triangulos,,,
5333,Geometria,Congruencia de triangulos,,,
5334,Geometria,Congruencia de triangulos,,,
5335,Geometria,Congruencia de triangulos,,,
5336,Geometria,Congruencia de triangulos,,,
5337,Geometria,Congruencia de triangulos,,,
5338,Geometria,Congruencia de triangulos,,,
5339,Geometria,Congruencia de triangulos,,,
5340,Geometria,Congruencia de triangulos,,,
5341,Geometria,Congruencia de triangulos,,,
5342,Geometria,Congruencia de triangulos,,,
5343,Geometria,Congruencia de triangulos,,,
5344,Geometria,Congruencia de triangulos,,,
5345,Geometria,Congruencia de triangulos,,,
5346,Geometria,Congruencia de triangulos,,,
5347,Geometria,Congruencia de triangulos,,,
5348,Geometria,Congruencia de triangulos,,,
5349,Geometria,Congruencia de triangulos,,,
5350,Geometria,Congruencia de triangulos,,,
5351,Geometria,Congruencia de triangulos,,,
5352,Geometria,Congruencia de triangulos,,,
5353,Geometria,Congruencia de triangulos,,,
5354,Geometria,Congruencia de triangulos,,,
5355,Geometria,Congruencia de triangulos,,,
5356,Geometria,Congruencia de triangulos,,,
5357,Geometria,Congruencia de triangulos,,,
5358,Geometria,Congruencia de triangulos,,,
5359,Geometria,Congruencia de triangulos,,,
5360,Geometria,Congruencia de triangulos,,,
5361,Geometria,Congruencia de triangulos,,,
5362,Geometria,Congruencia de triangulos,,,
5363,Geometria,Congruencia de triangulos,,,
5364,Geometria,Congruencia de triangulos,,,
5365,Geometria,Congruencia de triangulos,,,
5366,Geometria,Congruencia de triangulos,,,
5367,Geometria,Congruencia de triangulos,,,
5368,Geometria,Congruencia de triangulos,,,
5369,Geometria,Congruencia de triangulos,,,
5370,Geometria,Congruencia de triangulos,,,
5371,Geometria,Congruencia de triangulos,,,
5372,Geometria,Congruencia de triangulos,,,
5373,Geometria,Congruencia de triangulos,,,
5374,Geometria,Congruencia de triangulos,,,
5375,Geometria,Congruencia de triangulos,,,
5376,Geometria,Congruencia de triangulos,,,
5377,Geometria,Congruencia de triangulos,,,
5378,Geometria,Congruencia de triangulos,,,
5379,Geometria,Congruencia de triangulos,,,
5380,Geometria,Congruencia de triangulos,,,
5381,Geometria,Congruencia de triangulos,,,
5382,Geometria,Congruencia de triangulos,,,
5383,Geometria,Congruencia de triangulos,,,
5384,Geometria,Congruencia de triangulos,,,
5385,Geometria,Congruencia de triangulos,,,
5386,Geometria,Congruencia de triangulos,,,
5387,Geometria,Congruencia de triangulos,,,
5388,Geometria,Congruencia de triangulos,,,
5389,Geometria,Congruencia de triangulos,,,
5390,Geometria,Congruencia de triangulos,,,
5391,Geometria,Congruencia de triangulos,,,
5392,Geometria,Congruencia de triangulos,,,
5393,Geometria,Congruencia de triangulos,,,
5394,Geometria,Congruencia de triangulos,,,
5395,Geometria,Congruencia de triangulos,,,
5396,Geometria,Congruencia de triangulos,,,
5397,Geometria,Congruencia de triangulos,,,
5398,Geometria,Congruencia de triangulos,,,
5399,Geometria,Congruencia de triangulos,,,
5400,Geometria,Congruencia de triangulos,,,
5401,Geometria,Congruencia de triangulos,,,
5402,Geometria,Congruencia de triangulos,,,
5403,Geometria,Congruencia de triangulos,,,
5404,Geometria,Congruencia de triangulos,,,
5405,Geometria,Congruencia de triangulos,,,
5406,Geometria,Congruencia de triangulos,,,
5407,Geometria,Congruencia de triangulos,,,
5408,Geometria,Congruencia de triangulos,,,
5409,Geometria,Congruencia de triangulos,,,
5410,Geometria,Congruencia de triangulos,,,
5411,Geometria,Congruencia de triangulos,,,
5412,Geometria,Congruencia de triangulos,,,
5413,Geometria,Congruencia de triangulos,,,
5414,Geometria,Congruencia de triangulos,,,
5415,Geometria,Congruencia de triangulos,,,
5416,Geometria,Congruencia de triangulos,,,
5417,Geometria,Congruencia de triangulos,,,
5418,Geometria,Congruencia de triangulos,,,
5419,Geometria,Congruencia de triangulos,,,
5420,Geometria,Congruencia de triangulos,,,
5421,Geometria,Congruencia de triangulos,,,
5422,Geometria,Congruencia de triangulos,,,
5423,Geometria,Congruencia de triangulos,,,
5424,Geometria,Congruencia de triangulos,,,
5425,Geometria,Congruencia de triangulos,,,
5426,Geometria,Congruencia de triangulos,,,
5427,Geometria,Congruencia de triangulos,,,
5428,Geometria,Congruencia de triangulos,,,
5429,Geometria,Congruencia de triangulos,,,
5430,Geometria,Congruencia de triangulos,,,
5431,Geometria,Congruencia de triangulos,,,
5432,Geometria,Congruencia de triangulos,,,
5433,Geometria,Congruencia de triangulos,,,
5434,Geometria,Congruencia de triangulos,,,
5435,Geometria,Congruencia de triangulos,,,
5436,Geometria,Congruencia de triangulos,,,
5437,Geometria,Congruencia de triangulos,,,
5438,Geometria,Congruencia de triangulos,,,
5439,Geometria,Congruencia de triangulos,,,
5440,Geometria,Congruencia de triangulos,,,
5441,Geometria,Congruencia de triangulos,,,
5442,Geometria,Congruencia de triangulos,,,
5443,Geometria,Congruencia de triangulos,,,
5444,Geometria,Congruencia de triangulos,,,
5445,Geometria,Congruencia de triangulos,,,
5446,Geometria,Congruencia de triangulos,,,
5447,Geometria,Congruencia de triangulos,,,
5448,Geometria,Congruencia de triangulos,,,
5449,Geometria,Congruencia de triangulos,,,
5450,Geometria,Congruencia de triangulos,,,
5451,Geometria,Congruencia de triangulos,,,
5452,Geometria,Congruencia de triangulos,,,
5453,Geometria,Congruencia de triangulos,,,
5454,Geometria,Congruencia de triangulos,,,
5455,Geometria,Congruencia de triangulos,,,
5456,Geometria,Congruencia de triangulos,,,
5457,Geometria,Congruencia de triangulos,,,
5458,Geometria,Congruencia de triangulos,,,
5459,Geometria,Congruencia de triangulos,,,
5460,Geometria,Congruencia de triangulos,,,
5461,Geometria,Congruencia de triangulos,,,
5462,Geometria,Congruencia de triangulos,,,
5463,Geometria,Congruencia de triangulos,,,
5464,Geometria,Congruencia de triangulos,,,
5465,Geometria,Congruencia de triangulos,,,
5466,Geometria,Congruencia de triangulos,,,
5467,Geometria,Congruencia de triangulos,,,
5468,Geometria,Congruencia de triangulos,,,
5469,Geometria,Congruencia de triangulos,,,
5470,Geometria,Congruencia de triangulos,,,
5471,Geometria,Congruencia de triangulos,,,
5472,Geometria,Congruencia de triangulos,,,
5473,Geometria,Congruencia de triangulos,,,
5474,Geometria,Congruencia de triangulos,,,
5475,Geometria,Congruencia de triangulos,,,
5476,Geometria,Congruencia de triangulos,,,
5477,Geometria,Congruencia de triangulos,,,
5478,Geometria,Congruencia de triangulos,,,
5479,Geometria,Congruencia de triangulos,,,
5480,Geometria,Congruencia de triangulos,,,
5481,Geometria,Congruencia de triangulos,,,
5482,Geometria,Congruencia de triangulos,,,
5483,Geometria,Congruencia de triangulos,,,
5484,Geometria,Congruencia de triangulos,,,
5485,Geometria,Congruencia de triangulos,,,
5486,Geometria,Congruencia de triangulos,,,
5487,Geometria,Congruencia de triangulos,,,
5488,Geometria,Congruencia de triangulos,,,
5489,Geometria,Congruencia de triangulos,,,
5490,Geometria,Congruencia de triangulos,,,
5491,Geometria,Congruencia de triangulos,,,
5492,Geometria,Congruencia de triangulos,,,
5493,Geometria,Congruencia de triangulos,,,
5494,Geometria,Congruencia de triangulos,,,
5495,Geometria,Congruencia de triangulos,,,
5496,Geometria,Congruencia de triangulos,,,
5497,Geometria,Congruencia de triangulos,,,
5498,Geometria,Congruencia de triangulos,,,
5499,Geometria,Congruencia de triangulos,,,
5500,Geometria,Congruencia de triangulos,,,
5501,Geometria,Congruencia de triangulos,,,
5502,Geometria,Congruencia de triangulos,,,
5503,Geometria,Congruencia de triangulos,,,
5504,Geometria,Congruencia de triangulos,,,
5505,Geometria,Congruencia de triangulos,,,
5506,Geometria,Congruencia de triangulos,,,
5507,Geometria,Congruencia de triangulos,,,
5508,Geometria,Congruencia de triangulos,,,
5509,Geometria,Congruencia de triangulos,,,
5510,Geometria,Congruencia de triangulos,,,
5511,Geometria,Congruencia de triangulos,,,
5512,Geometria,Congruencia de triangulos,,,
5513,Geometria,Congruencia de triangulos,,,
5514,Geometria,Cuadrilateros,,,
5515,Geometria,Cuadrilateros,,,
5516,Geometria,Cuadrilateros,,,
5517,Geometria,Cuadrilateros,,,
5518,Geometria,Cuadrilateros,,,
5519,Geometria,Cuadrilateros,,,
5520,Geometria,Cuadrilateros,,,
5521,Geometria,Cuadrilateros,,,
5522,Geometria,Cuadrilateros,,,
5523,Geometria,Cuadrilateros,,,
5524,Geometria,Cuadrilateros,,,
5525,Geometria,Cuadrilateros,,,
5526,Geometria,Cuadrilateros,,,
5527,Geometria,Cuadrilateros,,,
5528,Geometria,Cuadrilateros,,,
5529,Geometria,Cuadrilateros,,,
5530,Geometria,Cuadrilateros,,,
5531,Geometria,Cuadrilateros,,,
5532,Geometria,Cuadrilateros,,,
5533,Geometria,Cuadrilateros,,,
5534,Geometria,Cuadrilateros,,,
5535,Geometria,Cuadrilateros,,,
5536,Geometria,Cuadrilateros,,,
5537,Geometria,Cuadrilateros,,,
5538,Geometria,Cuadrilateros,,,
5539,Geometria,Cuadrilateros,,,
5540,Geometria,Cuadrilateros,,,
5541,Geometria,Cuadrilateros,,,
5542,Geometria,Cuadrilateros,,,
5543,Geometria,Cuadrilateros,,,
5544,Geometria,Cuadrilateros,,,
5545,Geometria,Cuadrilateros,,,
5546,Geometria,Cuadrilateros,,,
5547,Geometria,Cuadrilateros,,,
5548,Geometria,Cuadrilateros,,,
5549,Geometria,Cuadrilateros,,,
5550,Geometria,Cuadrilateros,,,
5551,Geometria,Cuadrilateros,,,
5552,Geometria,Cuadrilateros,,,
5553,Geometria,Cuadrilateros,,,
5554,Geometria,Cuadrilateros,,,
5555,Geometria,Cuadrilateros,,,
5556,Geometria,Cuadrilateros,,,
5557,Geometria,Cuadrilateros,,,
5558,Geometria,Cuadrilateros,,,
5559,Geometria,Cuadrilateros,,,
5560,Geometria,Cuadrilateros,,,
5561,Geometria,Cuadrilateros,,,
5562,Geometria,Cuadrilateros,,,
5563,Geometria,Cuadrilateros,,,
5564,Geometria,Cuadrilateros,,,
5565,Geometria,Cuadrilateros,,,
5566,Geometria,Cuadrilateros,,,
5567,Geometria,Cuadrilateros,,,
5568,Geometria,Cuadrilateros,,,
5569,Geometria,Cuadrilateros,,,
5570,Geometria,Cuadrilateros,,,
5571,Geometria,Cuadrilateros,,,
5572,Geometria,Cuadrilateros,,,
5573,Geometria,Cuadrilateros,,,
5574,Geometria,Cuadrilateros,,,
5575,Geometria,Cuadrilateros,,,
5576,Geometria,Cuadrilateros,,,
5577,Geometria,Cuadrilateros,,,
5578,Geometria,Cuadrilateros,,,
5579,Geometria,Cuadrilateros,,,
5580,Geometria,Cuadrilateros,,,
5581,Geometria,Cuadrilateros,,,
5582,Geometria,Cuadrilateros,,,
5583,Geometria,Cuadrilateros,,,
5584,Geometria,Cuadrilateros,,,
5585,Geometria,Cuadrilateros,,,
5586,Geometria,Cuadrilateros,,,
5587,Geometria,Cuadrilateros,,,
5588,Geometria,Cuadrilateros,,,
5589,Geometria,Cuadrilateros,,,
5590,Geometria,Cuadrilateros,,,
5591,Geometria,Cuadrilateros,,,
5592,Geometria,Cuadrilateros,,,
5593,Geometria,Cuadrilateros,,,
5594,Geometria,Cuadrilateros,,,
5595,Geometria,Cuadrilateros,,,
5596,Geometria,Congruencia de triangulos,,,
5597,Geometria,Cuadrilateros,,,
5598,Geometria,Cuadrilateros,,,
5599,Geometria,Cuadrilateros,,,
5600,Geometria,Cuadrilateros,,,
5601,Geometria,Cuadrilateros,,,
5602,Geometria,Cuadrilateros,,,
5603,Geometria,Cuadrilateros,,,
5604,Geometria,Cuadrilateros,,,
5605,Geometria,Cuadrilateros,,,
5606,Geometria,Cuadrilateros,,,
5607,Geometria,Cuadrilateros,,,
5608,Geometria,Cuadrilateros,,,
5609,Geometria,Cuadrilateros,,,
5610,Geometria,Cuadrilateros,,,
5611,Geometria,Cuadrilateros,,,
5612,Geometria,Cuadrilateros,,,
5613,Geometria,Cuadrilateros,,,
5614,Geometria,Cuadrilateros,,,
5615,Geometria,Cuadrilateros,,,
5616,Geometria,Cuadrilateros,,,
5617,Geometria,Cuadrilateros,,,
5618,Geometria,Cuadrilateros,,,
5619,Geometria,Cuadrilateros,,,
5620,Geometria,Cuadrilateros,,,
5621,Geometria,Cuadrilateros,,,
5622,Geometria,Cuadrilateros,,,
5623,Geometria,Cuadrilateros,,,
5624,Geometria,Cuadrilateros,,,
5625,Geometria,Cuadrilateros,,,
5626,Geometria,Cuadrilateros,,,
5627,Geometria,Cuadrilateros,,,
5628,Geometria,Cuadrilateros,,,
5629,Geometria,Congruencia de triangulos,,,
5630,Geometria,Cuadrilateros,,,
5631,Geometria,Cuadrilateros,,,
5632,Geometria,Cuadrilateros,,,
5633,Geometria,Cuadrilateros,,,
5634,Geometria,Cuadrilateros,,,
5635,Geometria,Cuadrilateros,,,
5636,Geometria,Cuadrilateros,,,
5637,Geometria,Cuadrilateros,,,
5638,Geometria,Cuadrilateros,,,
5639,Geometria,Cuadrilateros,,,
5640,Geometria,Cuadrilateros,,,
5641,Geometria,Cuadrilateros,,,
5642,Geometria,Cuadrilateros,,,
5643,Geometria,Cuadrilateros,,,
5644,Geometria,Cuadrilateros,,,
5645,Geometria,Cuadrilateros,,,
5646,Geometria,Cuadrilateros,,,
5647,Geometria,Cuadrilateros,,,
5648,Geometria,Cuadrilateros,,,
5649,Geometria,Cuadrilateros,,,
5650,Geometria,Cuadrilateros,,,
5651,Geometria,Cuadrilateros,,,
5652,Geometria,Cuadrilateros,,,
5653,Geometria,Cuadrilateros,,,
5654,Geometria,Cuadrilateros,,,
5655,Geometria,Congruencia de triangulos,,,
5656,Geometria,Cuadrilateros,,,
5657,Geometria,Cuadrilateros,,,
5658,Geometria,Cuadrilateros,,,
5659,Geometria,Cuadrilateros,,,
5660,Geometria,Cuadrilateros,,,
5661,Geometria,Cuadrilateros,,,
5662,Geometria,Cuadrilateros,,,
5663,Geometria,Cuadrilateros,,,
5664,Geometria,Cuadrilateros,,,
5665,Geometria,Cuadrilateros,,,
5666,Geometria,Cuadrilateros,,,
5667,Geometria,Cuadrilateros,,,
5668,Geometria,Cuadrilateros,,,
5669,Geometria,Cuadrilateros,,,
5670,Geometria,Cuadrilateros,,,
5671,Geometria,Cuadrilateros,,,
5672,Geometria,Cuadrilateros,,,
5673,Geometria,Cuadrilateros,,,
5674,Geometria,Cuadrilateros,,,
5675,Geometria,Cuadrilateros,,,
5676,Geometria,Cuadrilateros,,,
5677,Geometria,Cuadrilateros,,,
5678,Geometria,Cuadrilateros,,,
5679,Geometria,Cuadrilateros,,,
5680,Geometria,Cuadrilateros,,,
5681,Geometria,Cuadrilateros,,,
5682,Geometria,Cuadrilateros,,,
5683,Geometria,Cuadrilateros,,,
5684,Geometria,Cuadrilateros,,,
5685,Geometria,Cuadrilateros,,,
5686,Geometria,Cuadrilateros,,,
5687,Geometria,Congruencia de triangulos,,,
5688,Geometria,Cuadrilateros,,,
5689,Geometria,Cuadrilateros,,,
5690,Geometria,Cuadrilateros,,,
5691,Geometria,Cuadrilateros,,,
5692,Geometria,Cuadrilateros,,,
5693,Geometria,Cuadrilateros,,,
5694,Geometria,Cuadrilateros,,,
5695,Geometria,Cuadrilateros,,,
5696,Geometria,Cuadrilateros,,,
5697,Geometria,Cuadrilateros,,,
5698,Geometria,Cuadrilateros,,,
5699,Geometria,Cuadrilateros,,,
5700,Geometria,Cuadrilateros,,,
5701,Geometria,Cuadrilateros,,,
5702,Geometria,Cuadrilateros,,,
5703,Geometria,Congruencia de triangulos,,,
5704,Geometria,Cuadrilateros,,,
5705,Geometria,Congruencia de triangulos,,,
5706,Geometria,Congruencia de triangulos,,,
5707,Geometria,Cuadrilateros,,,
5708,Geometria,Cuadrilateros,,,
5709,Geometria,Cuadrilateros,,,
5710,Geometria,Cuadrilateros,,,
5711,Geometria,Cuadrilateros,,,
5712,Geometria,Cuadrilateros,,,
5713,Geometria,Cuadrilateros,,,
5714,Geometria,Cuadrilateros,,,
5715,Geometria,Cuadrilateros,,,
5716,Geometria,Congruencia de triangulos,,,
5717,Geometria,Cuadrilateros,,,
5718,Geometria,Cuadrilateros,,,
5719,Geometria,Cuadrilateros,,,
5720,Geometria,Cuadrilateros,,,
5721,Geometria,Cuadrilateros,,,
5722,Geometria,Congruencia de triangulos,,,
5723,Geometria,Cuadrilateros,,,
5724,Geometria,Cuadrilateros,,,
5725,Geometria,Cuadrilateros,,,
5726,Geometria,Cuadrilateros,,,
5727,Geometria,Cuadrilateros,,,
5728,Geometria,Cuadrilateros,,,
5729,Geometria,Cuadrilateros,,,
5730,Geometria,Cuadrilateros,,,
5731,Geometria,Congruencia de triangulos,,,
5732,Geometria,Cuadrilateros,,,
5733,Geometria,Cuadrilateros,,,
5734,Geometria,Cuadrilateros,,,
5735,Geometria,Congruencia de triangulos,,,
5736,Geometria,Cuadrilateros,,,
5737,Geometria,Cuadrilateros,,,
5738,Geometria,Cuadrilateros,,,
5739,Geometria,Cuadrilateros,,,
5740,Geometria,Cuadrilateros,,,
5741,Geometria,Cuadrilateros,,,
5742,Geometria,Cuadrilateros,,,
5743,Geometria,Cuadrilateros,,,
5744,Geometria,Cuadrilateros,,,
5745,Geometria,Cuadrilateros,,,
5746,Geometria,Cuadrilateros,,,
5747,Geometria,Cuadrilateros,,,
5748,Geometria,Cuadrilateros,,,
5749,Geometria,Cuadrilateros,,,
5750,Geometria,Cuadrilateros,,,
5751,Geometria,Cuadrilateros,,,
5752,Geometria,Cuadrilateros,,,
5753,Geometria,Cuadrilateros,,,
5754,Geometria,Cuadrilateros,,,
5755,Geometria,Cuadrilateros,,,
5756,Geometria,Cuadrilateros,,,
5757,Geometria,Cuadrilateros,,,
5758,Geometria,Cuadrilateros,,,
5759,Geometria,Cuadrilateros,,,
5760,Geometria,Cuadrilateros,,,
5761,Geometria,Cuadrilateros,,,
5762,Geometria,Cuadrilateros,,,
5763,Geometria,Cuadrilateros,,,
5764,Geometria,Cuadrilateros,,,
5765,Geometria,Cuadrilateros,,,
5766,Geometria,Cuadrilateros,,,
5767,Geometria,Cuadrilateros,,,
5768,Geometria,Cuadrilateros,,,
5769,Geometria,Cuadrilateros,,,
5770,Geometria,Cuadrilateros,,,
5771,Geometria,Cuadrilateros,,,
5772,Geometria,Cuadrilateros,,,
5773,Geometria,Cuadrilateros,,,
5774,Geometria,Cuadrilateros,,,
5775,Geometria,Cuadrilateros,,,
5776,Geometria,Cuadrilateros,,,
5777,Geometria,Cuadrilateros,,,
5778,Geometria,Cuadrilateros,,,
5779,Geometria,Cuadrilateros,,,
5780,Geometria,Cuadrilateros,,,
5781,Geometria,Cuadrilateros,,,
5782,Geometria,Cuadrilateros,,,
5783,Geometria,Cuadrilateros,,,
5784,Geometria,Cuadrilateros,,,
5785,Geometria,Cuadrilateros,,,
5786,Geometria,Cuadrilateros,,,
5787,Geometria,Cuadrilateros,,,
5788,Geometria,Cuadrilateros,,,
5789,Geometria,Cuadrilateros,,,
5790,Geometria,Cuadrilateros,,,
5791,Geometria,Cuadrilateros,,,
5792,Geometria,Cuadrilateros,,,
5793,Geometria,Cuadrilateros,,,
5794,Geometria,Cuadrilateros,,,
5795,Geometria,Cuadrilateros,,,
5796,Geometria,Cuadrilateros,,,
5797,Geometria,Congruencia de triangulos,,,
5798,Geometria,Cuadrilateros,,,
5799,Geometria,Cuadrilateros,,,
5800,Geometria,Cuadrilateros,,,
5801,Geometria,Cuadrilateros,,,
5802,Geometria,Congruencia de triangulos,,,
5803,Geometria,Cuadrilateros,,,
5804,Geometria,Cuadrilateros,,,
5805,Geometria,Cuadrilateros,,,
5806,Geometria,Cuadrilateros,,,
5807,Geometria,Cuadrilateros,,,
5808,Geometria,Cuadrilateros,,,
5809,Geometria,Cuadrilateros,,,
5810,Geometria,Cuadrilateros,,,
5811,Geometria,Cuadrilateros,,,
5812,Geometria,Cuadrilateros,,,
5813,Geometria,Cuadrilateros,,,
5814,Geometria,Circunferencias,,,
5815,Geometria,Circunferencias,,,
5816,Geometria,Circunferencias,,,
5817,Geometria,Circunferencias,,,
5818,Geometria,Circunferencias,,,
5819,Geometria,Circunferencias,,,
5820,Geometria,Circunferencias,,,
5821,Geometria,Circunferencias,,,
5822,Geometria,Circunferencias,,,
5823,Geometria,Circunferencias,,,
5824,Geometria,Circunferencias,,,
5825,Geometria,Circunferencias,,,
5826,Geometria,Circunferencias,,,
5827,Geometria,Circunferencias,,,
5828,Geometria,Circunferencias,,,
5829,Geometria,Circunferencias,,,
5830,Geometria,Circunferencias,,,
5831,Geometria,Circunferencias,,,
5832,Geometria,Circunferencias,,,
5833,Geometria,Circunferencias,,,
5834,Geometria,Circunferencias,,,
5835,Geometria,Circunferencias,,,
5836,Geometria,Circunferencias,,,
5837,Geometria,Circunferencias,,,
5838,Geometria,Circunferencias,,,
5839,Geometria,Circunferencias,,,
5840,Geometria,Circunferencias,,,
5841,Geometria,Circunferencias,,,
5842,Geometria,Circunferencias,,,
5843,Geometria,Circunferencias,,,
5844,Geometria,Circunferencias,,,
5845,Geometria,Circunferencias,,,
5846,Geometria,Circunferencias,,,
5847,Geometria,Circunferencias,,,
5848,Geometria,Circunferencias,,,
5849,Geometria,Circunferencias,,,
5850,Geometria,Circunferencias,,,
5851,Geometria,Circunferencias,,,
5852,Geometria,Circunferencias,,,
5853,Geometria,Circunferencias,,,
5854,Geometria,Circunferencias,,,
5855,Geometria,Circunferencias,,,
5856,Geometria,Circunferencias,,,
5857,Geometria,Circunferencias,,,
5858,Geometria,Circunferencias,,,
5859,Geometria,Circunferencias,,,
5860,Geometria,Circunferencias,,,
5861,Geometria,Circunferencias,,,
5862,Geometria,Circunferencias,,,
5863,Geometria,Circunferencias,,,
5864,Geometria,Circunferencias,,,
5865,Geometria,Circunferencias,,,
5866,Geometria,Circunferencias,,,
5867,Geometria,Circunferencias,,,
5868,Geometria,Circunferencias,,,
5869,Geometria,Circunferencias,,,
5870,Geometria,Circunferencias,,,
5871,Geometria,Circunferencias,,,
5872,Geometria,Circunferencias,,,
5873,Geometria,Circunferencias,,,
5874,Geometria,Circunferencias,,,
5875,Geometria,Circunferencias,,,
5876,Geometria,Circunferencias,,,
5877,Geometria,Circunferencias,,,
5878,Geometria,Circunferencias,,,
5879,Geometria,Circunferencias,,,
5880,Geometria,Circunferencias,,,
5881,Geometria,Circunferencias,,,
5882,Geometria,Circunferencias,,,
5883,Geometria,Circunferencias,,,
5884,Geometria,Circunferencias,,,
5885,Geometria,Circunferencias,,,
5886,Geometria,Circunferencias,,,
5887,Geometria,Circunferencias,,,
5888,Geometria,Circunferencias,,,
5889,Geometria,Circunferencias,,,
5890,Geometria,Circunferencias,,,
5891,Geometria,Circunferencias,,,
5892,Geometria,Circunferencias,,,
5893,Geometria,Circunferencias,,,
5894,Geometria,Circunferencias,,,
5895,Geometria,Circunferencias,,,
5896,Geometria,Circunferencias,,,
5897,Geometria,Circunferencias,,,
5898,Geometria,Circunferencias,,,
5899,Geometria,Circunferencias,,,
5900,Geometria,Circunferencias,,,
5901,Geometria,Circunferencias,,,
5902,Geometria,Circunferencias,,,
5903,Geometria,Circunferencias,,,
5904,Geometria,Circunferencias,,,
5905,Geometria,Circunferencias,,,
5906,Geometria,Circunferencias,,,
5907,Geometria,Circunferencias,,,
5908,Geometria,Circunferencias,,,
5909,Geometria,Circunferencias,,,
5910,Geometria,Circunferencias,,,
5911,Geometria,Circunferencias,,,
5912,Geometria,Circunferencias,,,
5913,Geometria,Circunferencias,,,
5914,Geometria,Circunferencias,,,
5915,Geometria,Circunferencias,,,
5916,Geometria,Circunferencias,,,
5917,Geometria,Circunferencias,,,
5918,Geometria,Circunferencias,,,
5919,Geometria,Circunferencias,,,
5920,Geometria,Circunferencias,,,
5921,Geometria,Circunferencias,,,
5922,Geometria,Circunferencias,,,
5923,Geometria,Circunferencias,,,
5924,Geometria,Circunferencias,,,
5925,Geometria,Circunferencias,,,
5926,Geometria,Circunferencias,,,
5927,Geometria,Circunferencias,,,
5928,Geometria,Circunferencias,,,
5929,Geometria,Circunferencias,,,
5930,Geometria,Circunferencias,,,
5931,Geometria,Circunferencias,,,
5932,Geometria,Circunferencias,,,
5933,Geometria,Circunferencias,,,
5934,Geometria,Circunferencias,,,
5935,Geometria,Circunferencias,,,
5936,Geometria,Circunferencias,,,
5937,Geometria,Circunferencias,,,
5938,Geometria,Circunferencias,,,
5939,Geometria,Circunferencias,,,
5940,Geometria,Circunferencias,,,
5941,Geometria,Circunferencias,,,
5942,Geometria,Circunferencias,,,
5943,Geometria,Circunferencias,,,
5944,Geometria,Circunferencias,,,
5945,Geometria,Circunferencias,,,
5946,Geometria,Circunferencias,,,
5947,Geometria,Circunferencias,,,
5948,Geometria,Circunferencias,,,
5949,Geometria,Circunferencias,,,
5950,Geometria,Circunferencias,,,
5951,Geometria,Circunferencias,,,
5952,Geometria,Circunferencias,,,
5953,Geometria,Circunferencias,,,
5954,Geometria,Circunferencias,,,
5955,Geometria,Circunferencias,,,
5956,Geometria,Circunferencias,,,
5957,Geometria,Circunferencias,,,
5958,Geometria,Circunferencias,,,
5959,Geometria,Circunferencias,,,
5960,Geometria,Circunferencias,,,
5961,Geometria,Circunferencias,,,
5962,Geometria,Circunferencias,,,
5963,Geometria,Circunferencias,,,
5964,Geometria,Circunferencias,,,
5965,Geometria,Circunferencias,,,
5966,Geometria,Circunferencias,,,
5967,Geometria,Circunferencias,,,
5968,Geometria,Circunferencias,,,
5969,Geometria,Circunferencias,,,
5970,Geometria,Circunferencias,,,
5971,Geometria,Circunferencias,,,
5972,Geometria,Circunferencias,,,
5973,Geometria,Circunferencias,,,
5974,Geometria,Circunferencias,,,
5975,Geometria,Circunferencias,,,
5976,Geometria,Circunferencias,,,
5977,Geometria,Circunferencias,,,
5978,Geometria,Circunferencias,,,
5979,Geometria,Circunferencias,,,
5980,Geometria,Circunferencias,,,
5981,Geometria,Circunferencias,,,
5982,Geometria,Circunferencias,,,
5983,Geometria,Circunferencias,,,
5984,Geometria,Circunferencias,,,
5985,Geometria,Circunferencias,,,
5986,Geometria,Circunferencias,,,
5987,Geometria,Circunferencias,,,
5988,Geometria,Circunferencias,,,
5989,Geometria,Circunferencias,,,
5990,Geometria,Congruencia de triangulos,,,
5991,Geometria,Circunferencias,,,
5992,Geometria,Circunferencias,,,
5993,Geometria,Circunferencias,,,
5994,Geometria,Circunferencias,,,
5995,Geometria,Circunferencias,,,
5996,Geometria,Circunferencias,,,
5997,Geometria,Circunferencias,,,
5998,Geometria,Circunferencias,,,
5999,Geometria,Circunferencias,,,
6000,Geometria,Circunferencias,,,
6001,Geometria,Circunferencias,,,
6002,Geometria,Circunferencias,,,
6003,Geometria,Circunferencias,,,
6004,Geometria,Circunferencias,,,
6005,Geometria,Circunferencias,,,
6006,Geometria,Congruencia de triangulos,,,
6007,Geometria,Circunferencias,,,
6008,Geometria,Circunferencias,,,
6009,Geometria,Circunferencias,,,
6010,Geometria,Circunferencias,,,
6011,Geometria,Circunferencias,,,
6012,Geometria,Circunferencias,,,
6013,Geometria,Circunferencias,,,
6014,Geometria,Circunferencias,,,
6015,Geometria,Circunferencias,,,
6016,Geometria,Circunferencias,,,
6017,Geometria,Circunferencias,,,
6018,Geometria,Circunferencias,,,
6019,Geometria,Circunferencias,,,
6020,Geometria,Congruencia de triangulos,,,
6021,Geometria,Circunferencias,,,
6022,Geometria,Circunferencias,,,
6023,Geometria,Circunferencias,,,
